reporter_name,reporter_iso,year,trade_pct_of_gdp
French Polynesia,PYF,2018,65.0146628512067
French Polynesia,PYF,2017,54.5776905038178
French Polynesia,PYF,2016,53.6164949427793
French Polynesia,PYF,2015,55.6304686354336
Gabon,GAB,2024,92.0468055146014
Gabon,GAB,2023,91.4786533179144
Gabon,GAB,2022,92.0630888496921
Gabon,GAB,2021,85.3483122054787
Gabon,GAB,2020,70.1140546463796
Gabon,GAB,2019,73.4280894486644
Gabon,GAB,2018,77.0365976973024
Gabon,GAB,2017,75.0687404456638
Gabon,GAB,2016,70.1333810645308
Gabon,GAB,2015,73.9497814588281
"Gambia, The",GMB,2024,42.1706172080435
"Gambia, The",GMB,2023,39.9620173467122
"Gambia, The",GMB,2022,44.7219215369466
"Gambia, The",GMB,2021,42.0979827971754
"Gambia, The",GMB,2020,47.3955201736291
"Gambia, The",GMB,2019,55.9979116186993
"Gambia, The",GMB,2018,64.8124640003735
"Gambia, The",GMB,2017,55.7335796090833
"Gambia, The",GMB,2016,38.1140879565948
"Gambia, The",GMB,2015,44.5223730803813
Georgia,GEO,2024,103.456471463024
Georgia,GEO,2023,107.151179161579
Georgia,GEO,2022,114.695437688718
Georgia,GEO,2021,101.60090754891
Georgia,GEO,2020,92.8910841752194
Georgia,GEO,2019,117.810080239714
Georgia,GEO,2018,109.847740556266
Georgia,GEO,2017,102.584277697146
Georgia,GEO,2016,94.9262528383443
Georgia,GEO,2015,97.0163115086257
Germany,DEU,2024,79.0907305894936
Germany,DEU,2023,81.9625483787634
Germany,DEU,2022,88.7857542130501
Germany,DEU,2021,79.9195348609851
Germany,DEU,2020,72.9335327120137
Germany,DEU,2019,79.0732427175683
Germany,DEU,2018,79.1252260463654
Germany,DEU,2017,77.4548394742448
Germany,DEU,2016,76.0059902166055
Germany,DEU,2015,77.7565815686922
Ghana,GHA,2024,68.9668717609486
Ghana,GHA,2023,64.3878615301086
Ghana,GHA,2022,70.1154557937915
Ghana,GHA,2021,62.7078309128346
Ghana,GHA,2020,66.5754987162431
Ghana,GHA,2019,76.824802732152
Ghana,GHA,2018,67.9585174644902
Ghana,GHA,2017,70.5483652904116
Ghana,GHA,2016,67.8769994445865
Ghana,GHA,2015,76.5212709243242
Gibraltar,GIB,2024,
Gibraltar,GIB,2023,
Gibraltar,GIB,2022,
Gibraltar,GIB,2021,
Gibraltar,GIB,2020,
Gibraltar,GIB,2019,
Gibraltar,GIB,2018,
Gibraltar,GIB,2017,
Gibraltar,GIB,2016,
Gibraltar,GIB,2015,
Greece,GRC,2024,89.7765279446168
Greece,GRC,2023,92.4710882947018
Greece,GRC,2022,108.121843229922
Greece,GRC,2021,88.0126654490379
Greece,GRC,2020,70.2937464580745
Greece,GRC,2019,80.5900949510457
Greece,GRC,2018,79.2379908638706
Greece,GRC,2017,70.8824967397253
Greece,GRC,2016,63.6575490882866
Greece,GRC,2015,65.2716454619318
Greenland,GRL,2024,
Greenland,GRL,2023,91.8900994375821
Greenland,GRL,2022,93.3651328766632
Greenland,GRL,2021,83.6838572277142
Greenland,GRL,2020,82.6595028892583
Greenland,GRL,2019,92.1907515607492
Greenland,GRL,2018,89.7766906266033
Greenland,GRL,2017,84.2072558673104
Greenland,GRL,2016,85.8376729204278
Greenland,GRL,2015,83.1013810084573
Grenada,GRD,2024,
Grenada,GRD,2023,
Grenada,GRD,2022,
Grenada,GRD,2021,
Grenada,GRD,2020,
Grenada,GRD,2019,
Grenada,GRD,2018,
Grenada,GRD,2017,
Grenada,GRD,2016,
Grenada,GRD,2015,
Guam,GUM,2024,
Guam,GUM,2023,
Guam,GUM,2022,71.8668596237337
Guam,GUM,2021,61.8383060635226
Guam,GUM,2020,63.6747802569304
Guam,GUM,2019,78.0645161290323
Guam,GUM,2018,72.9631465873409
Guam,GUM,2017,69.2665890570431
Guam,GUM,2016,70.4117946110829
Guam,GUM,2015,71.3398861872737
Guatemala,GTM,2024,47.3052981448815
Guatemala,GTM,2023,48.3297978472591
Guatemala,GTM,2022,54.4490964612191
Guatemala,GTM,2021,49.261149442668
Guatemala,GTM,2020,41.1407594007818
Guatemala,GTM,2019,45.5167341849579
Guatemala,GTM,2018,47.0116853424691
Guatemala,GTM,2017,46.0694034412912
Guatemala,GTM,2016,46.3727343925686
Guatemala,GTM,2015,49.8934518550985
Guinea,GIN,2024,97.7778177313259
Guinea,GIN,2023,95.829526758227
Guinea,GIN,2022,94.1652726931221
Guinea,GIN,2021,115.195532789356
Guinea,GIN,2020,115.765259518929
Guinea,GIN,2019,78.4153132285974
Guinea,GIN,2018,88.984111543709
Guinea,GIN,2017,101.251633768429
Guinea,GIN,2016,111.839467415368
Guinea,GIN,2015,72.4427307469345
Guinea-Bissau,GNB,2024,40.3719342566601
Guinea-Bissau,GNB,2023,42.4351515242076
Guinea-Bissau,GNB,2022,45.9934723683125
Guinea-Bissau,GNB,2021,44.8202242773261
Guinea-Bissau,GNB,2020,42.8852704163601
Guinea-Bissau,GNB,2019,49.943905496502
Guinea-Bissau,GNB,2018,55.0195890357005
Guinea-Bissau,GNB,2017,56.9137475938811
Guinea-Bissau,GNB,2016,54.3006730474711
Guinea-Bissau,GNB,2015,54.3703755891285
Guyana,GUY,2024,
Guyana,GUY,2023,
Guyana,GUY,2022,
Guyana,GUY,2021,
Guyana,GUY,2020,
Guyana,GUY,2019,
Guyana,GUY,2018,
Guyana,GUY,2017,
Guyana,GUY,2016,
Guyana,GUY,2015,
Haiti,HTI,2024,18.6547617785224
Haiti,HTI,2023,25.2478984941791
Haiti,HTI,2022,29.7746074753724
Haiti,HTI,2021,33.4120026772124
Haiti,HTI,2020,37.4138801252638
Haiti,HTI,2019,44.5687187758294
Haiti,HTI,2018,45.1385763027223
Haiti,HTI,2017,42.0745477868911
Haiti,HTI,2016,41.4109022161974
Haiti,HTI,2015,41.9457381172044
Honduras,HND,2024,91.6694117874122
Honduras,HND,2023,98.7919798336365
Honduras,HND,2022,112.698524913966
Honduras,HND,2021,103.372643459918
Honduras,HND,2020,88.0008563836292
Honduras,HND,2019,99.4595352452417
Honduras,HND,2018,103.551162215452
Honduras,HND,2017,101.813111079622
Honduras,HND,2016,99.8157169505924
Honduras,HND,2015,107.26440535424
"Hong Kong SAR, China",HKG,2024,359.390663042179
"Hong Kong SAR, China",HKG,2023,353.194608900413
"Hong Kong SAR, China",HKG,2022,384.885909968308
"Hong Kong SAR, China",HKG,2021,402.459681454463
"Hong Kong SAR, China",HKG,2020,350.679705044448
"Hong Kong SAR, China",HKG,2019,353.743521139731
"Hong Kong SAR, China",HKG,2018,376.892773545026
"Hong Kong SAR, China",HKG,2017,376.795666734722
"Hong Kong SAR, China",HKG,2016,371.727231773253
"Hong Kong SAR, China",HKG,2015,389.405949263639
Hungary,HUN,2024,147.926666538068
Hungary,HUN,2023,158.618825607913
Hungary,HUN,2022,184.969952581351
Hungary,HUN,2021,159.187527332834
Hungary,HUN,2020,154.527002936377
Hungary,HUN,2019,159.925556464831
Hungary,HUN,2018,162.700858777925
Hungary,HUN,2017,165.032855840268
Hungary,HUN,2016,163.97194450015
Hungary,HUN,2015,167.290738494524
Iceland,ISL,2024,86.1815792789281
Iceland,ISL,2023,87.2388810922276
Iceland,ISL,2022,93.0164295134303
Iceland,ISL,2021,76.2317249850944
Iceland,ISL,2020,68.6550233460548
Iceland,ISL,2019,83.7923659518443
Iceland,ISL,2018,88.934996973139
Iceland,ISL,2017,86.3585336945067
Iceland,ISL,2016,87.7600165983392
Iceland,ISL,2015,94.8888027460231
India,IND,2024,45.9166907678748
India,IND,2023,46.3229520582338
India,IND,2022,50.6979382758042
India,IND,2021,45.4230887840446
India,IND,2020,37.7581053292768
India,IND,2019,39.9054035306442
India,IND,2018,43.6169693323889
India,IND,2017,40.7424969545225
India,IND,2016,40.082485713276
India,IND,2015,41.9229138658647
Indonesia,IDN,2024,42.809937870822
Indonesia,IDN,2023,41.4604765447233
Indonesia,IDN,2022,45.4646701959453
Indonesia,IDN,2021,40.2047582749671
Indonesia,IDN,2020,32.9721754002427
Indonesia,IDN,2019,37.6277775357108
Indonesia,IDN,2018,43.0743089552002
Indonesia,IDN,2017,39.3554970704606
Indonesia,IDN,2016,37.4213418023318
Indonesia,IDN,2015,41.9376402415294
"Iran, Islamic Rep.",IRN,2024,52.0621306794348
"Iran, Islamic Rep.",IRN,2023,49.3935500960203
"Iran, Islamic Rep.",IRN,2022,48.9183508223052
"Iran, Islamic Rep.",IRN,2021,42.672379536261
"Iran, Islamic Rep.",IRN,2020,43.8844674905013
"Iran, Islamic Rep.",IRN,2019,48.5917712137038
"Iran, Islamic Rep.",IRN,2018,56.6153496142829
"Iran, Islamic Rep.",IRN,2017,43.1556931383906
"Iran, Islamic Rep.",IRN,2016,39.8772417738866
"Iran, Islamic Rep.",IRN,2015,39.42258866118
Iraq,IRQ,2024,77.1389393108395
Iraq,IRQ,2023,69.4613207990167
Iraq,IRQ,2022,68.75879409409
Iraq,IRQ,2021,61.5032683117218
Iraq,IRQ,2020,57.742316395146
Iraq,IRQ,2019,68.9899384202806
Iraq,IRQ,2018,65.8017917701083
Iraq,IRQ,2017,59.7809123923157
Iraq,IRQ,2016,54.588320188677
Iraq,IRQ,2015,69.5917685983115
Ireland,IRL,2024,246.169874857401
Ireland,IRL,2023,239.649627585111
Ireland,IRL,2022,237.755419559378
Ireland,IRL,2021,231.032350863586
Ireland,IRL,2020,258.780437026252
Ireland,IRL,2019,257.652772910421
Ireland,IRL,2018,222.453716000399
Ireland,IRL,2017,233.304083346711
Ireland,IRL,2016,239.708527798768
Ireland,IRL,2015,223.702938290642
Isle of Man,IMN,2024,
Isle of Man,IMN,2023,
Isle of Man,IMN,2022,
Isle of Man,IMN,2021,
Isle of Man,IMN,2020,
Isle of Man,IMN,2019,
Isle of Man,IMN,2018,
Isle of Man,IMN,2017,
Isle of Man,IMN,2016,
Isle of Man,IMN,2015,
Israel,ISR,2024,54.3822563777332
Israel,ISR,2023,57.977782328645
Israel,ISR,2022,60.6358428266501
Israel,ISR,2021,54.8184036562688
Israel,ISR,2020,51.1403984551453
Israel,ISR,2019,56.5281618447823
Israel,ISR,2018,58.8734013354625
Israel,ISR,2017,56.4519373834561
Israel,ISR,2016,57.9533051643572
Israel,ISR,2015,59.0201557126784
Italy,ITA,2024,62.5926144915658
Italy,ITA,2023,65.1028419441908
Italy,ITA,2022,72.0165023032697
Italy,ITA,2021,60.3019776202798
Italy,ITA,2020,53.9394839042764
Italy,ITA,2019,58.6941902594738
Italy,ITA,2018,59.2749835128154
Italy,ITA,2017,57.5829940274911
Italy,ITA,2016,54.4321467018313
Italy,ITA,2015,55.4356858148221
Jamaica,JAM,2024,
Jamaica,JAM,2023,
Jamaica,JAM,2022,
Jamaica,JAM,2021,
Jamaica,JAM,2020,
Jamaica,JAM,2019,
Jamaica,JAM,2018,
Jamaica,JAM,2017,
Jamaica,JAM,2016,
Jamaica,JAM,2015,
Japan,JPN,2024,44.8529388577573
Japan,JPN,2023,43.5950833802735
Japan,JPN,2022,44.86063102004
Japan,JPN,2021,35.4253927340539
Japan,JPN,2020,30.5192226892273
Japan,JPN,2019,34.3582972799989
Japan,JPN,2018,35.8035749582494
Japan,JPN,2017,33.6888336792782
Japan,JPN,2016,30.6562793068554
Japan,JPN,2015,34.7276305886293
Jordan,JOR,2024,
Jordan,JOR,2023,
Jordan,JOR,2022,
Jordan,JOR,2021,
Jordan,JOR,2020,
Jordan,JOR,2019,
Jordan,JOR,2018,
Jordan,JOR,2017,
Jordan,JOR,2016,
Jordan,JOR,2015,
Kazakhstan,KAZ,2024,57.1613431963924
Kazakhstan,KAZ,2023,62.3342837675021
Kazakhstan,KAZ,2022,68.3343147415612
Kazakhstan,KAZ,2021,58.6686085779207
Kazakhstan,KAZ,2020,57.0264423660931
Kazakhstan,KAZ,2019,64.8586165517565
Kazakhstan,KAZ,2018,63.5279565118188
Kazakhstan,KAZ,2017,56.825387935971
Kazakhstan,KAZ,2016,60.3115965864153
Kazakhstan,KAZ,2015,53.0497288072652
Kenya,KEN,2024,40.0062529666939
Kenya,KEN,2023,40.9337677377556
Kenya,KEN,2022,40.2753238373561
Kenya,KEN,2021,35.0020477795269
Kenya,KEN,2020,30.3991387830411
Kenya,KEN,2019,31.759461841481
Kenya,KEN,2018,34.4147531767425
Kenya,KEN,2017,35.9950578754074
Kenya,KEN,2016,34.8650195731824
Kenya,KEN,2015,40.3273846919019
Kiribati,KIR,2024,102.110426164684
Kiribati,KIR,2023,106.479772480068
Kiribati,KIR,2022,107.219771673316
Kiribati,KIR,2021,74.450510015529
Kiribati,KIR,2020,78.4012076801363
Kiribati,KIR,2019,98.3565819131955
Kiribati,KIR,2018,83.2436102236422
Kiribati,KIR,2017,100.49175257732
Kiribati,KIR,2016,111.269790749303
Kiribati,KIR,2015,109.889098401931
"Korea, Dem. People's Rep.",PRK,2024,
"Korea, Dem. People's Rep.",PRK,2023,
"Korea, Dem. People's Rep.",PRK,2022,
"Korea, Dem. People's Rep.",PRK,2021,
"Korea, Dem. People's Rep.",PRK,2020,
"Korea, Dem. People's Rep.",PRK,2019,
"Korea, Dem. People's Rep.",PRK,2018,
"Korea, Dem. People's Rep.",PRK,2017,
"Korea, Dem. People's Rep.",PRK,2016,
"Korea, Dem. People's Rep.",PRK,2015,
"Korea, Rep.",KOR,2024,84.6424951192038
"Korea, Rep.",KOR,2023,82.2580090716629
"Korea, Rep.",KOR,2022,90.5851475278549
"Korea, Rep.",KOR,2021,75.3063047610912
"Korea, Rep.",KOR,2020,65.544957860621
"Korea, Rep.",KOR,2019,71.4470632403511
"Korea, Rep.",KOR,2018,74.7075162140824
"Korea, Rep.",KOR,2017,73.1921408264016
"Korea, Rep.",KOR,2016,69.8997221316919
"Korea, Rep.",KOR,2015,75.3881774564907
Kosovo,XKX,2024,113.789651964133
Kosovo,XKX,2023,109.951851577902
Kosovo,XKX,2022,110.012031619226
Kosovo,XKX,2021,98.6384304855253
Kosovo,XKX,2020,75.6080171280001
Kosovo,XKX,2019,85.7534085053482
Kosovo,XKX,2018,86.3150846710967
Kosovo,XKX,2017,80.4101373469745
Kosovo,XKX,2016,75.0188123077463
Kosovo,XKX,2015,74.0204422546574
Kuwait,KWT,2024,93.9909162684119
Kuwait,KWT,2023,96.0343509693162
Kuwait,KWT,2022,90.9188102023425
Kuwait,KWT,2021,82.0003751775886
Kuwait,KWT,2020,82.0125101293052
Kuwait,KWT,2019,91.6857123895953
Kuwait,KWT,2018,102.785630655
Kuwait,KWT,2017,97.840046457409
Kuwait,KWT,2016,96.1576723758617
Kuwait,KWT,2015,98.6999884455485
Kyrgyz Republic,KGZ,2024,130.100743509033
Kyrgyz Republic,KGZ,2023,132.373403912336
Kyrgyz Republic,KGZ,2022,133.786718048766
Kyrgyz Republic,KGZ,2021,100.261376861569
Kyrgyz Republic,KGZ,2020,78.9922784304738
Kyrgyz Republic,KGZ,2019,94.4302823542939
Kyrgyz Republic,KGZ,2018,98.8755599017608
Kyrgyz Republic,KGZ,2017,100.617445813258
Kyrgyz Republic,KGZ,2016,105.823574017406
Kyrgyz Republic,KGZ,2015,110.961570714633
Lao PDR,LAO,2024,
Lao PDR,LAO,2023,
Lao PDR,LAO,2022,
Lao PDR,LAO,2021,
Lao PDR,LAO,2020,
Lao PDR,LAO,2019,
Lao PDR,LAO,2018,
Lao PDR,LAO,2017,
Lao PDR,LAO,2016,75.0918909204124
Lao PDR,LAO,2015,85.798321703681
Latvia,LVA,2024,131.309582395769
Latvia,LVA,2023,135.642989154266
Latvia,LVA,2022,159.892778190649
Latvia,LVA,2021,136.796615414819
Latvia,LVA,2020,123.88319804656
Latvia,LVA,2019,125.29163170793
Latvia,LVA,2018,128.234095559822
Latvia,LVA,2017,128.714003328884
Latvia,LVA,2016,123.330518429659
Latvia,LVA,2015,126.380014406006
Lebanon,LBN,2024,82.2323604617121
Lebanon,LBN,2023,104.206410069182
Lebanon,LBN,2022,114.888278265666
Lebanon,LBN,2021,78.8286204025241
Lebanon,LBN,2020,50.1298042879627
Lebanon,LBN,2019,62.98091601016
Lebanon,LBN,2018,68.2573073043718
Lebanon,LBN,2017,68.4554292593276
Lebanon,LBN,2016,67.7236177908116
Lebanon,LBN,2015,71.8390426347811
Lesotho,LSO,2024,152.474389103105
Lesotho,LSO,2023,140.722487877528
Lesotho,LSO,2022,142.373981074229
Lesotho,LSO,2021,139.186479465407
Lesotho,LSO,2020,141.096605062998
Lesotho,LSO,2019,140.51663349168
Lesotho,LSO,2018,144.434955465602
Lesotho,LSO,2017,146.366771329494
Lesotho,LSO,2016,136.31524774176
Lesotho,LSO,2015,129.722773082867
Liberia,LBR,2024,
Liberia,LBR,2023,
Liberia,LBR,2022,
Liberia,LBR,2021,
Liberia,LBR,2020,
Liberia,LBR,2019,
Liberia,LBR,2018,
Liberia,LBR,2017,
Liberia,LBR,2016,
Liberia,LBR,2015,
Libya,LBY,2024,137.511130687153
Libya,LBY,2023,161.070232609722
Libya,LBY,2022,156.321684682347
Libya,LBY,2021,164.284069967105
Libya,LBY,2020,50.9757934373319
Libya,LBY,2019,78.9939691850138
Libya,LBY,2018,63.7811335968183
Libya,LBY,2017,47.5489661921214
Libya,LBY,2016,41.1101760615135
Libya,LBY,2015,56.9049073326883
Liechtenstein,LIE,2024,
Liechtenstein,LIE,2023,
Liechtenstein,LIE,2022,
Liechtenstein,LIE,2021,
Liechtenstein,LIE,2020,
Liechtenstein,LIE,2019,
Liechtenstein,LIE,2018,
Liechtenstein,LIE,2017,
Liechtenstein,LIE,2016,
Liechtenstein,LIE,2015,
Lithuania,LTU,2024,142.41991022479
Lithuania,LTU,2023,147.990751776428
Lithuania,LTU,2022,176.631817072239
Lithuania,LTU,2021,154.726303914099
Lithuania,LTU,2020,135.796565563519
Lithuania,LTU,2019,148.374996011818
Lithuania,LTU,2018,147.202132525221
Lithuania,LTU,2017,144.918393101325
Lithuania,LTU,2016,134.690449650877
Lithuania,LTU,2015,138.195575009601
Luxembourg,LUX,2024,351.267921153192
Luxembourg,LUX,2023,402.566968197345
Luxembourg,LUX,2022,412.177169924175
Luxembourg,LUX,2021,397.506180867971
Luxembourg,LUX,2020,375.581394826026
Luxembourg,LUX,2019,382.66078058442
Luxembourg,LUX,2018,361.865445198667
Luxembourg,LUX,2017,353.793991980303
Luxembourg,LUX,2016,348.437409376889
Luxembourg,LUX,2015,351.13195404466
"Macao SAR, China",MAC,2024,142.07943455076
"Macao SAR, China",MAC,2023,145.874467252327
"Macao SAR, China",MAC,2022,170.368049338506
"Macao SAR, China",MAC,2021,171.31597082054
"Macao SAR, China",MAC,2020,123.43437444297
"Macao SAR, China",MAC,2019,115.23129893555
"Macao SAR, China",MAC,2018,116.568676845013
"Macao SAR, China",MAC,2017,115.454662557842
"Macao SAR, China",MAC,2016,112.890232741859
"Macao SAR, China",MAC,2015,119.250436813256
Madagascar,MDG,2024,57.5370213293734
Madagascar,MDG,2023,62.7622147594312
Madagascar,MDG,2022,70.4708546790091
Madagascar,MDG,2021,55.2158585927485
Madagascar,MDG,2020,49.0107073650291
Madagascar,MDG,2019,62.6013230457128
Madagascar,MDG,2018,67.8415046683582
Madagascar,MDG,2017,65.3434015072915
Madagascar,MDG,2016,60.8346984831423
Madagascar,MDG,2015,61.2203788365078
Malawi,MWI,2024,41.9038196485235
Malawi,MWI,2023,42.4376683990967
Malawi,MWI,2022,43.616624856781
Malawi,MWI,2021,44.5957618170542
Malawi,MWI,2020,41.0323429397328
Malawi,MWI,2019,44.1954524635798
Malawi,MWI,2018,43.578773489
Malawi,MWI,2017,45.3003137160008
Malawi,MWI,2016,
Malawi,MWI,2015,
Malaysia,MYS,2024,137.362571161559
Malaysia,MYS,2023,132.593461641599
Malaysia,MYS,2022,146.424604753908
Malaysia,MYS,2021,134.035994690727
Malaysia,MYS,2020,116.788182437638
Malaysia,MYS,2019,123.028562027943
Malaysia,MYS,2018,130.402625502126
Malaysia,MYS,2017,133.155173371956
Malaysia,MYS,2016,126.8990100257
Malaysia,MYS,2015,131.37007244526
Maldives,MDV,2024,156.473955741011
Maldives,MDV,2023,149.349976177434
Maldives,MDV,2022,162.243432933656
Maldives,MDV,2021,142.607296696261
Maldives,MDV,2020,114.361902904327
Maldives,MDV,2019,137.125230875185
Maldives,MDV,2018,142.491128546618
Maldives,MDV,2017,141.912110574952
Maldives,MDV,2016,144.380212278942
Maldives,MDV,2015,143.720506661302
Mali,MLI,2024,49.7664846904175
Mali,MLI,2023,57.6291572269296
Mali,MLI,2022,61.5613274861987
Mali,MLI,2021,56.7150525565465
Mali,MLI,2020,56.0415474422019
Mali,MLI,2019,53.9987132798636
Mali,MLI,2018,50.6998462523276
Mali,MLI,2017,49.4919984941972
Mali,MLI,2016,53.6126193604252
Mali,MLI,2015,53.5751760102265
Malta,MLT,2024,217.730272683658
Malta,MLT,2023,221.133296375593
Malta,MLT,2022,244.581535518883
Malta,MLT,2021,220.072294790099
Malta,MLT,2020,242.361190373928
Malta,MLT,2019,233.070440941958
Malta,MLT,2018,228.098551105175
Malta,MLT,2017,213.047591305197
Malta,MLT,2016,213.35947198583
Malta,MLT,2015,207.196020605057
Marshall Islands,MHL,2024,118.245614035088
Marshall Islands,MHL,2023,118.181818181818
Marshall Islands,MHL,2022,128.337974710453
Marshall Islands,MHL,2021,120.056192355466
Marshall Islands,MHL,2020,107.825971877585
Marshall Islands,MHL,2019,153.007728638901
Marshall Islands,MHL,2018,128.482272727273
Marshall Islands,MHL,2017,125.145250350959
Marshall Islands,MHL,2016,116.326362735382
Marshall Islands,MHL,2015,138.489820359281
Mauritania,MRT,2024,93.5988355881472
Mauritania,MRT,2023,92.1654445146742
Mauritania,MRT,2022,102.025899125696
Mauritania,MRT,2021,88.3068737571235
Mauritania,MRT,2020,86.7761681322741
Mauritania,MRT,2019,93.4866941351317
Mauritania,MRT,2018,89.1467294935148
Mauritania,MRT,2017,78.8149801833884
Mauritania,MRT,2016,73.1532616736712
Mauritania,MRT,2015,77.3467864944966
Mauritius,MUS,2024,145.419812647383
Mauritius,MUS,2023,147.321392128852
Mauritius,MUS,2022,147.663795034012
Mauritius,MUS,2021,135.19300461461
Mauritius,MUS,2020,121.12522550435
Mauritius,MUS,2019,127.940899064133
Mauritius,MUS,2018,123.538984386544
Mauritius,MUS,2017,126.964059884888
Mauritius,MUS,2016,126.310008998042
Mauritius,MUS,2015,133.135069083677
Mexico,MEX,2024,75.4259015415068
Mexico,MEX,2023,73.7390758255664
Mexico,MEX,2022,88.7984855897261
Mexico,MEX,2021,83.0692976264524
Mexico,MEX,2020,76.8545557151738
Mexico,MEX,2019,77.4619722509459
Mexico,MEX,2018,80.212661650262
Mexico,MEX,2017,76.95212604414
Mexico,MEX,2016,75.6903034088551
Mexico,MEX,2015,70.4129746799259
"Micronesia, Fed. Sts.",FSM,2024,96.4413755948864
"Micronesia, Fed. Sts.",FSM,2023,95.2648407722683
"Micronesia, Fed. Sts.",FSM,2022,104.760485019371
"Micronesia, Fed. Sts.",FSM,2021,90.3979270784948
"Micronesia, Fed. Sts.",FSM,2020,93.858263831289
"Micronesia, Fed. Sts.",FSM,2019,106.582278481013
"Micronesia, Fed. Sts.",FSM,2018,105.837563451777
"Micronesia, Fed. Sts.",FSM,2017,102.216066481994
"Micronesia, Fed. Sts.",FSM,2016,100.611620795107
"Micronesia, Fed. Sts.",FSM,2015,106.410256410256
Moldova,MDA,2024,88.8924378793564
Moldova,MDA,2023,93.9946211488052
Moldova,MDA,2022,112.117671579766
Moldova,MDA,2021,88.4708865399267
Moldova,MDA,2020,79.265722119158
Moldova,MDA,2019,87.6322371148906
Moldova,MDA,2018,87.4467874275648
Moldova,MDA,2017,88.6233902754378
Moldova,MDA,2016,89.0046837188671
Moldova,MDA,2015,88.9664154565323
Monaco,MCO,2024,
Monaco,MCO,2023,
Monaco,MCO,2022,
Monaco,MCO,2021,
Monaco,MCO,2020,
Monaco,MCO,2019,
Monaco,MCO,2018,
Monaco,MCO,2017,
Monaco,MCO,2016,
Monaco,MCO,2015,
Mongolia,MNG,2024,138.448379141249
Mongolia,MNG,2023,142.864246599181
Mongolia,MNG,2022,136.327929944516
Mongolia,MNG,2021,119.098078437771
Mongolia,MNG,2020,112.838647629317
Mongolia,MNG,2019,124.396514621165
Mongolia,MNG,2018,126.355873241513
Mongolia,MNG,2017,115.932901867963
Mongolia,MNG,2016,101.055237224997
Mongolia,MNG,2015,89.653663477814
Montenegro,MNE,2024,109.944104480975
Montenegro,MNE,2023,116.806669538329
Montenegro,MNE,2022,125.455937754994
Montenegro,MNE,2021,105.719249175045
Montenegro,MNE,2020,87.8612027134909
Montenegro,MNE,2019,110.0161238696
Montenegro,MNE,2018,111.098935509174
Montenegro,MNE,2017,106.711366689116
Montenegro,MNE,2016,104.135954584294
Montenegro,MNE,2015,104.12510886943
Morocco,MAR,2024,92.1872446062404
Morocco,MAR,2023,93.1178844179777
Morocco,MAR,2022,100.906310201651
Morocco,MAR,2021,75.5234171756506
Morocco,MAR,2020,68.8438033904364
Morocco,MAR,2019,75.9981158798422
Morocco,MAR,2018,77.2548875243989
Morocco,MAR,2017,74.1733578786573
Morocco,MAR,2016,71.1226603816864
Morocco,MAR,2015,67.2886759253849
Mozambique,MOZ,2024,95.6303976635291
Mozambique,MOZ,2023,106.026083626657
Mozambique,MOZ,2022,135.274535098995
Mozambique,MOZ,2021,112.078964458333
Mozambique,MOZ,2020,99.906146051979
Mozambique,MOZ,2019,105.591171401921
Mozambique,MOZ,2018,124.607457525372
Mozambique,MOZ,2017,105.745640702087
Mozambique,MOZ,2016,110.394358201481
Mozambique,MOZ,2015,98.7612036510901
Myanmar,MMR,2024,
Myanmar,MMR,2023,
Myanmar,MMR,2022,
Myanmar,MMR,2021,
Myanmar,MMR,2020,
Myanmar,MMR,2019,
Myanmar,MMR,2018,
Myanmar,MMR,2017,
Myanmar,MMR,2016,
Myanmar,MMR,2015,
Namibia,NAM,2024,108.00119146619
Namibia,NAM,2023,109.8175996703
Namibia,NAM,2022,99.2625547814064
Namibia,NAM,2021,83.5443030923624
Namibia,NAM,2020,76.9252424036465
Namibia,NAM,2019,82.9011507426355
Namibia,NAM,2018,81.7138652963804
Namibia,NAM,2017,81.2196661011436
Namibia,NAM,2016,93.966187960162
Namibia,NAM,2015,97.2390317873478
Nauru,NRU,2024,160.546875
Nauru,NRU,2023,135.0
Nauru,NRU,2022,141.129076305221
Nauru,NRU,2021,130.1856
Nauru,NRU,2020,134.980107526882
Nauru,NRU,2019,155.906685714286
Nauru,NRU,2018,140.640059171598
Nauru,NRU,2017,142.068965517241
Nauru,NRU,2016,170.149253731343
Nauru,NRU,2015,200.0
Nepal,NPL,2024,40.1700101626853
Nepal,NPL,2023,41.5701502932467
Nepal,NPL,2022,48.9734014800201
Nepal,NPL,2021,43.0538047912219
Nepal,NPL,2020,40.9188741248444
Nepal,NPL,2019,49.2495265869012
Nepal,NPL,2018,48.4473869463778
Nepal,NPL,2017,44.6424106217427
Nepal,NPL,2016,42.1154861221646
Nepal,NPL,2015,46.6657303895158
Netherlands,NLD,2024,153.956290574682
Netherlands,NLD,2023,165.030429478933
Netherlands,NLD,2022,184.107484252682
Netherlands,NLD,2021,163.154842689698
Netherlands,NLD,2020,152.233230409706
Netherlands,NLD,2019,160.676671884999
Netherlands,NLD,2018,163.559146573044
Netherlands,NLD,2017,159.646059656847
Netherlands,NLD,2016,150.96552921165
Netherlands,NLD,2015,160.325812564809
New Caledonia,NCL,2024,40.3689577306469
New Caledonia,NCL,2023,51.6307347217069
New Caledonia,NCL,2022,50.4727487454212
New Caledonia,NCL,2021,49.0442343110236
New Caledonia,NCL,2020,54.5818048383838
New Caledonia,NCL,2019,58.2103670990099
